

0 0
30	-60
60	-60
90	-60
120	-60
150	-60
180	-60
210	-60
240	-60
270	-60
300	-60
330	-60
360	-60
390	-60
420	-60
450	-60
480	-60
510	-60
540	-60
570	-60
600	-60
630	-60
660	-60
690	-60
720	-60
750	-60
780	-60
810	-60
840	-60
870	-60
900	-60
930	-60
960	-60
990	-60
1020	-60
1050	-60
1080	-60
1110	-60
1140	-60
1170	-60
1200	-60
1230	-60
1260	-60
1290	-60
1320	-60
1350	-60
1380	-60
1410	-60
1440	-60
1470	-60
1500	-60
1530	-60
1560	-60
1590	-60
1620	-60
1650	-60
1680	-60
1710	-60
1740	-60
1770	-60
1800	-60
1830	-60
1860	-60
1890	-60
1920	-60
1950	-60
1980	-60
2000	-60
2030	-20
2060	-20
2090	-20
2120	-20
2150	-20
2180	-20
2210	-20
2240	-20
2270	-20
2300	-20
2330	-20
2360	-20
2390	-20
2420	-20
2450	-20
2480	-20
2510	-20
2540	-20
2570	-20
2600	-20
2630	-20
2660	-20
2690	-20
2720	-20
2750	-20
2780	-20
2810	-20
2840	-20
2870	-20
2900	-20
2930	-20
2960	-20
2990	-20
3020	-20
3050	-20
3080	-20
3110	-20
3140	-20
3170	-20
3200	-20
3230	-20
3260	-20
3290	-20
3320	-20
3350	-20
3380	-20
3410	-20
3440	-20
3470	-20
3500	-20
3530	-20
3560	-20
3590	-20
3620	-20
3650	-20
3680	-20
3710	-20
3740	-20
3770	-20
3800	-20
3830	-20
3860	-20
3890	-20
3920	-20
3950	-20
3980	-20
4010	-20
4040	-20
4070	-20
4100	-20
4130	-20
4160	-20
4190	-20
4220	-20
4250	-20
4280	-20
4310	-20
4340	-20
4370	-20
4400	-20
4430	-20
4460	-20
4490	-20
4520	-20
4550	-20
4580	-20
4610	-20
4640	-20
4670	-20
4700	-20
4730	-20
4760	-20
4790	-20
4820	-20
4850	-20
4880	-20
4910	-20
4940	-20
4970	-20
5000	-20
5030	0
