

0 0
30	-1200
60	-2400
90	-3600
120	-4800
150	-6000
180	-7200
210	-8400
240	-9600
270	-10800
300	-12000
330	-13200
360	-14400
390	-15600
420	-16800
450	-18000
480	-19200
510	-20400
540	-21600
570	-22800
600	-24000
630	-25500
660	-27000
690	-28500
720	-30000
750	-31500
780	-33000
810	-34500
840	-36000
870	-37500
900	-39000
930	-40500
960	-42000
990	-43500
1020	-45000
1050	-46500
1080	-48000
1110	-49500
1140	-51000
1170	-52500
1200	-54000
1230	-55500
1260	-57000
1290	-58500
1320	-60000
1350	-61500
1380	-63000
1410	-64500
1440	-66000
1470	-67500
1500	-69000
1530	-70500
1560	-72000
1590	-73500
1620	-75000
1650	-76500
1680	-78000
1710	-79500
1740	-81000
1770	-82500
1800	-84000
1830	-85500
1860	-87000
1890	-88500
1920	-90000
1950	-91500
1980	-93000
2000	-94000
2030	-95500
2060	-97000
2090	-98500
2120	-100000
2150	-101500
2180	-103000
2210	-104500
2240	-106000
2270	-107500
2300	-109000
2330	-110500
2360	-112000
2390	-113500
2420	-115000
2450	-116500
2480	-118000
2510	-119500
2540	-121000
2570	-122500
2600	-124000
2630	-125500
2660	-127000
2690	-128500
2720	-130000
2750	-131500
2780	-133000
2810	-134500
2840	-136000
2870	-137500
2900	-139000
2930	-140500
2960	-142000
2990	-143500
3020	-145000
3050	-146500
3080	-148000
3110	-149500
3140	-151000
3170	-152500
3200	-154000
3230	-155500
3260	-157000
3290	-158500
3320	-160000
3350	-161500
3380	-163000
3410	-164500
3440	-166000
3470	-167500
3500	-169000
3530	-170500
3560	-172000
3590	-173500
3620	-175000
3650	-176500
3680	-178000
3710	-179500
3740	-181000
3770	-182500
3800	-184000
3830	-185500
3860	-187000
3890	-188500
3920	-190000
3950	-191500
3980	-193000
4010	-194500
4040	-196000
4070	-197500
4100	-199000
4130	-200500
4160	-202000
4190	-203500
4220	-205000
4250	-206500
4280	-208000
4310	-209500
4340	-211000
4370	-212500
4400	-214000
4430	-215500
4460	-217000
4490	-218500
4520	-220000
4550	-221500
4580	-223000
4610	-224500
4640	-226000
4670	-227500
4700	-229000
4730	-230500
4760	-232000
4790	-233500
4820	-235000
4850	-236500
4880	-238000
4910	-239500
4940	-241000
4970	-242500
5000	-244000
5030	-244000
