

30	163.921
60	7326.58
90	9196.53
120	9960.15
150	10505.4
180	10914.7
210	11244.2
240	11520.5
270	11755.8
300	11963.3
330	12146.6
360	12311.8
390	12461.9
420	12599.2
450	12725.5
480	12842.5
510	12951.8
540	13054.2
570	13150.4
600	13241.2
630	16623.2
660	5894.09
690	4481.77
720	3695.64
750	3170.21
780	2768.35
810	2438.66
840	2176.89
870	1954.72
900	1758.21
930	1587.66
960	1431.69
990	1290.85
1020	1162.22
1050	1044.11
1080	938.716
1110	838.644
1140	749.828
1170	670.175
1200	599.505
1230	542.883
1260	499.24
1290	468.931
1320	447.135
1350	428.832
1380	410.898
1410	394.051
1440	378.9
1470	367.43
1500	357.648
1530	347.991
1560	338.452
1590	329.827
1620	322.159
1650	315.625
1680	309.702
1710	304.609
1740	299.964
1770	295.642
1800	290.788
1830	285.629
1860	280.496
1890	275.721
1920	271.374
1950	267.669
1980	263.829
2000	260.64
2030	253.743
2060	251.857
2090	250.549
2120	249.256
2150	248.053
2180	246.973
2210	245.98
2240	244.975
2270	244.059
2300	243.26
2330	242.802
2360	242.407
2390	242.022
2420	241.475
2450	240.91
2480	240.338
2510	239.801
2540	239.459
2570	239.457
2600	239.625
2630	239.864
2660	240.096
2690	240.141
2720	239.835
2750	239.218
2780	238.352
2810	237.509
2840	236.868
2870	236.402
2900	236.003
2930	235.411
2960	234.492
2990	233.451
3020	232.393
3050	231.263
3080	230.279
3110	229.283
3140	228.21
3170	227.084
3200	225.899
3230	224.781
3260	223.789
3290	222.793
3320	221.736
3350	220.631
3380	219.613
3410	218.554
3440	217.422
3470	216.358
3500	215.381
3530	214.395
3560	213.41
3590	212.487
3620	211.54
3650	210.691
3680	209.899
3710	209.149
3740	208.508
3770	207.868
3800	207.245
3830	206.662
3860	206.091
3890	205.626
3920	205.17
3950	204.711
3980	204.264
4010	203.861
4040	203.495
4070	203.162
4100	202.825
4130	202.543
4160	202.259
4190	201.965
4220	201.688
4250	201.432
4280	201.189
4310	200.962
4340	200.766
4370	200.567
4400	200.384
4430	200.207
4460	200.036
4490	199.859
4520	199.675
4550	199.481
4580	199.302
4610	199.136
4640	198.977
4670	198.813
4700	198.676
4730	198.529
4760	198.388
4790	198.248
4820	198.114
4850	197.967
4880	197.821
4910	197.68
4940	197.536
4970	197.39
5000	197.245
5030	8.16394
