

0 0
30	0
60	0
90	0
120	0
150	0
180	0
210	0
240	0
270	0
300	0
330	4.79382e-11
360	2.0814e-09
390	3.23884e-08
420	2.73952e-07
450	1.43531e-06
480	5.59214e-06
510	1.83418e-05
540	5.57543e-05
570	0.000163467
600	0.00044397
630	0.00109338
660	0.00241035
690	0.00478034
720	0.00863689
750	0.0143895
780	0.0222634
810	0.0321972
840	0.0440973
870	0.0577315
900	0.0728225
930	0.0887491
960	0.104746
990	0.119979
1020	0.133481
1050	0.143521
1080	0.150544
1110	0.158467
1140	0.171503
1170	0.190177
1200	0.214301
1230	0.24054
1260	0.263962
1290	0.276032
1320	0.280845
1350	0.309983
1380	0.398525
1410	0.587072
1440	0.850356
1470	1.13725
1500	1.36247
1530	1.50905
1560	1.61273
1590	1.70245
1620	1.7856
1650	1.86832
1680	1.94839
1710	2.02198
1740	2.09484
1770	2.17013
1800	2.24071
1830	2.30302
1860	2.36204
1890	2.42167
1920	2.48879
1950	2.54471
1980	2.52172
2000	2.37061
2030	2.05962
2060	1.88316
2090	1.86534
2120	1.87725
2150	1.88377
2180	1.89418
2210	1.90816
2240	1.90658
2270	1.87295
2300	1.80206
2330	1.70958
2360	1.62187
2390	1.56279
2420	1.53518
2450	1.52783
2480	1.53112
2510	1.54027
2540	1.55216
2570	1.56498
2600	1.57801
2630	1.59091
2660	1.60293
2690	1.61403
2720	1.62587
2750	1.64061
2780	1.65293
2810	1.6657
2840	1.67876
2870	1.69393
2900	1.7109
2930	1.72917
2960	1.7479
2990	1.76646
3020	1.78459
3050	1.80192
3080	1.81901
3110	1.83558
3140	1.85112
3170	1.86411
3200	1.87541
3230	1.88391
3260	1.89089
3290	1.89762
3320	1.90432
3350	1.91168
3380	1.91918
3410	1.92642
3440	1.9325
3470	1.93712
3500	1.94034
3530	1.94255
3560	1.94479
3590	1.94596
3620	1.94702
3650	1.94787
3680	1.95006
3710	1.95403
3740	1.95959
3770	1.9653
3800	1.97002
3830	1.97319
3860	1.97479
3890	1.97486
3920	1.97442
3950	1.97351
3980	1.97494
4010	1.97747
4040	1.98261
4070	1.98968
4100	1.99929
4130	2.00923
4160	2.01796
4190	2.02502
4220	2.02985
4250	2.03373
4280	2.03594
4310	2.03779
4340	2.03965
4370	2.04225
4400	2.04636
4430	2.053
4460	2.06187
4490	2.07264
4520	2.08344
4550	2.09346
4580	2.1017
4610	2.10818
4640	2.1123
4670	2.11559
4700	2.11745
4730	2.12049
4760	2.12515
4790	2.1317
4820	2.13946
4850	2.14811
4880	2.15676
4910	2.16415
4940	2.16909
4970	2.17125
5000	2.17041
5030	0
