

30	8
60	8
90	8
120	8
150	8
180	8
210	7
240	7
270	7
300	7
330	7
360	7
390	7
420	7
450	7
480	7
510	7
540	7
570	7
600	7
630	7
660	7
690	7
720	7
750	7
780	7
810	7
840	7
870	7
900	7
930	7
960	7
990	7
1020	7
1050	7
1080	7
1110	7
1140	7
1170	7
1200	7
1230	7
1260	7
1290	7
1320	7
1350	7
1380	7
1410	7
1440	7
1470	7
1500	7
1530	7
1560	7
1590	7
1620	7
1650	7
1680	7
1710	7
1740	6
1770	6
1800	6
1830	6
1860	6
1890	6
1920	6
1950	6
1980	6
2000	6
2030	6
2060	6
2090	6
2120	6
2150	6
2180	6
2210	6
2240	6
2270	6
2300	6
2330	6
2360	6
2390	6
2420	6
2450	6
2480	6
2510	6
2540	6
2570	6
2600	6
2630	6
2660	6
2690	6
2720	6
2750	6
2780	6
2810	6
2840	6
2870	6
2900	6
2930	6
2960	6
2990	6
3020	6
3050	6
3080	6
3110	6
3140	6
3170	6
3200	6
3230	6
3260	6
3290	6
3320	6
3350	6
3380	6
3410	6
3440	6
3470	6
3500	6
3530	6
3560	6
3590	6
3620	6
3650	6
3680	6
3710	6
3740	6
3770	6
3800	6
3830	6
3860	6
3890	6
3920	6
3950	6
3980	6
4010	6
4040	6
4070	6
4100	6
4130	6
4160	6
4190	6
4220	6
4250	6
4280	6
4310	6
4340	6
4370	6
4400	6
4430	6
4460	6
4490	6
4520	6
4550	6
4580	6
4610	6
4640	6
4670	6
4700	6
4730	6
4760	6
4790	6
4820	6
4850	6
4880	6
4910	6
4940	6
4970	6
5000	6
5030	-1
