

30	162.519
60	162.643
90	162.699
120	162.736
150	162.77
180	162.797
210	162.845
240	162.884
270	162.943
300	163.006
330	163.072
360	163.144
390	163.212
420	163.286
450	163.368
480	163.469
510	163.584
540	163.705
570	163.827
600	163.962
630	165.175
660	165.318
690	165.468
720	165.64
750	165.835
780	166.051
810	166.267
840	166.509
870	166.777
900	167.059
930	167.394
960	167.706
990	168.059
1020	168.426
1050	168.752
1080	169.124
1110	169.553
1140	169.97
1170	170.43
1200	170.808
1230	171.169
1260	171.513
1290	171.763
1320	171.937
1350	172.081
1380	172.24
1410	172.445
1440	172.723
1470	173.05
1500	173.456
1530	173.913
1560	174.373
1590	174.774
1620	175.068
1650	175.262
1680	175.478
1710	175.753
1740	176.072
1770	176.393
1800	176.684
1830	176.93
1860	177.134
1890	177.317
1920	177.508
1950	177.665
1980	177.879
2000	178.143
2030	177.77
2060	177.849
2090	177.758
2120	177.859
2150	178.006
2180	177.948
2210	177.884
2240	177.865
2270	177.966
2300	178.07
2330	178.099
2360	178.006
2390	178.027
2420	178.288
2450	178.598
2480	178.781
2510	178.783
2540	178.734
2570	178.67
2600	178.627
2630	178.788
2660	178.925
2690	178.875
2720	179.215
2750	179.615
2780	179.444
2810	179.424
2840	179.865
2870	180.13
2900	180.33
2930	180.271
2960	180.304
2990	180.065
3020	179.922
3050	180.348
3080	180.843
3110	181.093
3140	181.084
3170	181.084
3200	180.86
3230	180.853
3260	180.758
3290	180.738
3320	180.871
3350	181.113
3380	181.516
3410	181.298
3440	181.059
3470	180.818
3500	180.73
3530	180.817
3560	181.508
3590	182.165
3620	182.368
3650	182.402
3680	182.264
3710	182.106
3740	181.777
3770	181.497
3800	181.29
3830	181.281
3860	181.56
3890	181.925
3920	181.803
3950	181.74
3980	181.585
4010	181.869
4040	182.325
4070	182.897
4100	183.036
4130	183.142
4160	182.946
4190	182.716
4220	182.322
4250	182
4280	182.143
4310	182.276
4340	182.431
4370	182.382
4400	182.269
4430	181.968
4460	182.074
4490	181.853
4520	181.774
4550	182.015
4580	182.245
4610	182.372
4640	182.371
4670	182.179
4700	182.152
4730	181.913
4760	181.956
4790	182.155
4820	182.441
4850	182.225
4880	181.976
4910	181.727
4940	181.513
4970	181.634
5000	181.749
5030	8.16394
