

0 0
30	960.553
60	1981.76
90	3072.85
120	4217.22
150	5402.48
180	6619.92
210	7863.51
240	9128.5
270	10411.4
300	11709.4
330	13020.5
360	14343
390	15675.5
420	17016.8
450	18366.2
480	19722.8
510	21086.1
540	22455.4
570	23830.4
600	25210.8
630	26595.8
660	27984.8
690	29377.2
720	30772
750	32168.2
780	33564.3
810	34958.7
840	36351.1
870	37741
900	39126.8
930	40507.6
960	41885
990	43261
1020	44635.5
1050	46006.1
1080	47368.6
1110	48721.2
1140	50064.2
1170	51397.8
1200	52721.7
1230	54034.8
1260	55336.7
1290	56627.1
1320	57906.7
1350	59182.2
1380	60464
1410	61765
1440	63091.2
1470	64443.9
1500	65816.4
1530	67202.2
1560	68596.8
1590	69997.9
1620	71404
1650	72814.6
1680	74229.9
1710	75649.7
1740	77073.3
1770	78500.4
1800	79930.8
1830	81364.2
1860	82800.2
1890	84238.6
1920	85679.3
1950	87123
1980	88571.6
2000	89540.7
2030	90998
2060	92456.6
2090	93915.1
2120	95373.7
2150	96832.7
2180	98292
2210	99751.9
2240	101212
2270	102674
2300	104137
2330	105602
2360	107068
2390	108535
2420	110003
2450	111471
2480	112940
2510	114409
2540	115877
2570	117346
2600	118815
2630	120284
2660	121754
2690	123223
2720	124693
2750	126162
2780	127632
2810	129102
2840	130572
2870	132042
2900	133512
2930	134982
2960	136453
2990	137923
3020	139394
3050	140864
3080	142335
3110	143806
3140	145278
3170	146749
3200	148221
3230	149693
3260	151166
3290	152638
3320	154111
3350	155585
3380	157058
3410	158532
3440	160006
3470	161481
3500	162955
3530	164430
3560	165906
3590	167381
3620	168857
3650	170334
3680	171810
3710	173287
3740	174764
3770	176242
3800	177719
3830	179197
3860	180676
3890	182154
3920	183633
3950	185113
3980	186592
4010	188072
4040	189552
4070	191032
4100	192513
4130	193993
4160	195474
4190	196955
4220	198437
4250	199918
4280	201400
4310	202882
4340	204365
4370	205847
4400	207330
4430	208814
4460	210297
4490	211780
4520	213264
4550	214748
4580	216232
4610	217716
4640	219201
4670	220686
4700	222171
4730	223656
4760	225141
4790	226627
4820	228113
4850	229599
4880	231085
4910	232571
4940	234058
4970	235544
5000	237031
5030	237031
