

30	80.7049
60	85.2344
90	90.3435
120	94.1971
150	97.1383
180	99.4595
210	101.364
240	102.939
270	104.276
300	105.427
330	106.432
360	107.319
390	108.106
420	108.815
450	109.452
480	110.031
510	110.559
540	111.038
570	111.47
600	111.871
630	112.88
660	113.103
690	113.316
720	113.46
750	113.54
780	113.541
810	113.473
840	113.379
870	113.255
900	113.079
930	112.87
960	112.713
990	112.591
1020	112.485
1050	112.301
1080	112.022
1110	111.717
1140	111.446
1170	111.18
1200	110.907
1230	110.651
1260	110.282
1290	109.761
1320	109.003
1350	108.336
1380	107.796
1410	107.334
1440	106.668
1470	106.183
1500	105.94
1530	105.865
1560	105.85
1590	105.802
1620	105.701
1650	105.621
1680	105.607
1710	105.669
1740	105.805
1770	105.949
1800	106.086
1830	106.257
1860	106.446
1890	106.617
1920	106.883
1950	107.354
1980	108.407
2000	109.988
2030	106.752
2060	107.671
2090	107.826
2120	107.82
2150	107.85
2180	107.896
2210	107.963
2240	108.134
2270	108.444
2300	108.858
2330	109.185
2360	109.43
2390	109.518
2420	109.459
2450	109.327
2480	109.163
2510	108.993
2540	108.848
2570	108.746
2600	108.668
2630	108.589
2660	108.504
2690	108.389
2720	108.229
2750	108.024
2780	107.793
2810	107.569
2840	107.365
2870	107.19
2900	107.04
2930	106.892
2960	106.722
2990	106.534
3020	106.34
3050	106.143
3080	105.971
3110	105.808
3140	105.64
3170	105.49
3200	105.36
3230	105.26
3260	105.189
3290	105.119
3320	105.032
3350	104.935
3380	104.845
3410	104.753
3440	104.662
3470	104.582
3500	104.521
3530	104.468
3560	104.428
3590	104.401
3620	104.37
3650	104.337
3680	104.294
3710	104.245
3740	104.208
3770	104.175
3800	104.155
3830	104.151
3860	104.147
3890	104.149
3920	104.162
3950	104.174
3980	104.187
4010	104.19
4040	104.183
4070	104.166
4100	104.142
4130	104.129
4160	104.128
4190	104.138
4220	104.161
4250	104.192
4280	104.227
4310	104.262
4340	104.294
4370	104.324
4400	104.346
4430	104.361
4460	104.365
4490	104.37
4520	104.382
4550	104.403
4580	104.433
4610	104.471
4640	104.519
4670	104.572
4700	104.625
4730	104.677
4760	104.726
4790	104.768
4820	104.807
4850	104.85
4880	104.898
4910	104.954
4940	105.024
4970	105.111
5000	105.213
5030	0
