

0 0
30	150
60	150
90	150
120	150
150	150
180	150
210	150
240	150
270	150
300	150
330	150
360	150
390	150
420	150
450	150
480	150
510	150
540	150
570	150
600	150
630	160
660	160
690	160
720	160
750	160
780	160
810	160
840	160
870	160
900	160
930	160
960	160
990	160
1020	160
1050	160
1080	160
1110	160
1140	160
1170	160
1200	160
1230	160
1260	160
1290	160
1320	160
1350	160
1380	160
1410	160
1440	160
1470	160
1500	160
1530	160
1560	160
1590	160
1620	160
1650	160
1680	160
1710	160
1740	160
1770	160
1800	160
1830	160
1860	160
1890	160
1920	160
1950	160
1980	160
2000	160
2030	120
2060	120
2090	120
2120	120
2150	120
2180	120
2210	120
2240	120
2270	120
2300	120
2330	120
2360	120
2390	120
2420	120
2450	120
2480	120
2510	120
2540	120
2570	120
2600	120
2630	120
2660	120
2690	120
2720	120
2750	120
2780	120
2810	120
2840	120
2870	120
2900	120
2930	120
2960	120
2990	120
3020	120
3050	120
3080	120
3110	120
3140	120
3170	120
3200	120
3230	120
3260	120
3290	120
3320	120
3350	120
3380	120
3410	120
3440	120
3470	120
3500	120
3530	120
3560	120
3590	120
3620	120
3650	120
3680	120
3710	120
3740	120
3770	120
3800	120
3830	120
3860	120
3890	120
3920	120
3950	120
3980	120
4010	120
4040	120
4070	120
4100	120
4130	120
4160	120
4190	120
4220	120
4250	120
4280	120
4310	120
4340	120
4370	120
4400	120
4430	120
4460	120
4490	120
4520	120
4550	120
4580	120
4610	120
4640	120
4670	120
4700	120
4730	120
4760	120
4790	120
4820	120
4850	120
4880	120
4910	120
4940	120
4970	120
5000	120
5030	0
