

0 0
30	14996.6
60	13310.5
90	11367.5
120	9886.61
150	8749.83
180	7855.12
210	7128.27
240	6533.29
270	6036.5
300	5614.05
330	5250.84
360	4935.08
390	4657.89
420	4410.16
450	4186.7
480	3985.92
510	3802.78
540	3633.13
570	3474.13
600	3326.03
630	3195.9
660	3085.23
690	2992.16
720	2923.46
750	2886.15
780	2889.15
810	2935.77
840	2991.73
870	3058.9
900	3175.22
930	3315.18
960	3406.8
990	3447.19
1020	3488.42
1050	3598.76
1080	3822.95
1110	4097.38
1140	4364.1
1170	4625.3
1200	4897.25
1230	5195.8
1260	5507.13
1290	5826.91
1320	6127.22
1350	6238.75
1380	6066.69
1410	5532.44
1440	4832.04
1470	4095.78
1500	3542.01
1530	3175.46
1560	2930.78
1590	2750.59
1620	2610.45
1650	2482.83
1680	2354.58
1710	2231.36
1740	2124.01
1770	2025.05
1800	1935.56
1830	1852.56
1860	1777.47
1890	1714.29
1920	1648.9
1950	1562.74
1980	1431.04
2000	1289.21
2030	1186.34
2060	1151.16
2090	1151.88
2120	1151.56
2150	1141.52
2180	1129.54
2210	1116.44
2240	1095.79
2270	1063.39
2300	1022.38
2330	980.23
2360	942.4
2390	914.276
2420	895.573
2450	883.174
2480	875.126
2510	870.41
2540	867.519
2570	864.988
2600	862.074
2630	858.422
2660	854.179
2690	849.979
2720	846.374
2750	843.496
2780	838.903
2810	835.752
2840	833.96
2870	832.986
2900	831.413
2930	829.06
2960	825.918
2990	822.442
3020	818.334
3050	813.63
3080	808.511
3110	803.069
3140	797.323
3170	790.774
3200	783.493
3230	775.468
3260	767.366
3290	759.123
3320	750.884
3350	742.893
3380	734.952
3410	727.016
3440	718.881
3470	710.536
3500	701.996
3530	693.466
3560	684.871
3590	676.069
3620	667.313
3650	658.63
3680	650.571
3710	642.921
3740	635.49
3770	627.899
3800	619.991
3830	611.634
3860	603.013
3890	594.317
3920	585.844
3950	577.503
3980	569.765
4010	562.398
4040	555.574
4070	549.166
4100	543.108
4130	536.987
4160	530.724
4190	524.124
4220	517.235
4250	510.168
4280	502.854
4310	495.629
4340	488.445
4370	481.523
4400	474.963
4430	468.922
4460	463.288
4490	457.951
4520	452.652
4550	447.233
4580	441.57
4610	435.695
4640	429.624
4670	423.488
4700	417.306
4730	411.483
4760	405.959
4790	400.803
4820	395.844
4850	391.045
4880	386.254
4910	381.308
4940	376.099
4970	370.594
5000	364.848
5030	0
